model,students,probability,time
IEPModel,4429,0.998078545281,26.678209ms
IEPModel,4430,0.998083804659,22.172875ms
IEPModel,4431,0.998089049655,22.10025ms
IEPModel,4432,0.998094280308,28.097833ms
IEPModel,4433,0.998099496656,22.216ms
IEPModel,4434,0.99810469874,28.962625ms
IEPModel,4435,0.998109886597,22.223416ms
IEPModel,4436,0.998115060267,22.234084ms
IEPModel,4437,0.998120219788,22.515292ms
IEPModel,4438,0.9981253652,26.107958ms
IEPModel,4439,0.99813049654,29.315125ms
IEPModel,4440,0.998135613847,22.25875ms
IEPModel,4441,0.998140717159,29.719ms
IEPModel,4442,0.998145806515,22.355292ms
IEPModel,4443,0.998150881953,29.182542ms
IEPModel,4444,0.99815594351,22.290291ms
IEPModel,4445,0.998160991224,24.436042ms
IEPModel,4446,0.998166025134,26.131708ms
IEPModel,4447,0.998171045276,21.809125ms
IEPModel,4448,0.99817605169,28.118542ms
IEPModel,4449,0.998181044411,22.576917ms
IEPModel,4450,0.998186023477,28.593208ms
IEPModel,4451,0.998190988927,22.497709ms
IEPModel,4452,0.998195940796,30.428709ms
IEPModel,4453,0.998200879122,22.611791ms
IEPModel,4454,0.998205803942,22.74275ms
IEPModel,4455,0.998210715293,28.617708ms
IEPModel,4456,0.998215613211,22.047125ms
IEPModel,4457,0.998220497733,35.720584ms
IEPModel,4458,0.998225368897,28.949917ms
IEPModel,4459,0.998230226737,22.402167ms
IEPModel,4460,0.998235071291,22.482958ms
IEPModel,4461,0.998239902595,26.791833ms
IEPModel,4462,0.998244720686,22.776416ms
IEPModel,4463,0.998249525598,22.783583ms
IEPModel,4464,0.998254317368,29.001625ms
IEPModel,4465,0.998259096033,22.931167ms
IEPModel,4466,0.998263861627,28.914125ms
IEPModel,4467,0.998268614187,23.207167ms
IEPModel,4468,0.998273353748,23.23475ms
IEPModel,4469,0.998278080346,23.06575ms
IEPModel,4470,0.998282794016,43.079083ms
IEPModel,4471,0.998287494793,22.78775ms
IEPModel,4472,0.998292182712,24.9965ms
IEPModel,4473,0.998296857809,22.742666ms
IEPModel,4474,0.998301520119,29.1285ms
IEPModel,4475,0.998306169676,23.029792ms
IEPModel,4476,0.998310806515,29.50925ms
IEPModel,4477,0.998315430672,29.078959ms
IEPModel,4478,0.99832004218,22.991958ms
IEPModel,4479,0.998324641075,29.510625ms
IEPModel,4480,0.99832922739,23.506083ms
IEPModel,4481,0.998333801161,34.8995ms
IEPModel,4482,0.998338362421,22.71075ms
IEPModel,4483,0.998342911204,25.577167ms
IEPModel,4484,0.998347447545,29.309042ms
IEPModel,4485,0.998351971477,23.133834ms
IEPModel,4486,0.998356483035,30.316458ms
IEPModel,4487,0.998360982252,23.47675ms
IEPModel,4488,0.998365469162,28.95975ms
IEPModel,4489,0.998369943798,22.48975ms
IEPModel,4490,0.998374406195,35.562ms
IEPModel,4491,0.998378856385,22.848417ms
IEPModel,4492,0.998383294401,22.77425ms
IEPModel,4493,0.998387720278,28.748917ms
IEPModel,4494,0.998392134048,22.757041ms
IEPModel,4495,0.998396535745,30.653208ms
IEPModel,4496,0.9984009254,23.045417ms
IEPModel,4497,0.998405303048,28.692167ms
IEPModel,4498,0.998409668721,25.455625ms
IEPModel,4499,0.998414022451,26.392417ms
IEPModel,4500,0.998418364272,32.259083ms
IEPModel,4501,0.998422694216,22.446125ms
IEPModel,4502,0.998427012314,33.985542ms
IEPModel,4503,0.998431318601,25.978708ms
IEPModel,4504,0.998435613107,27.045042ms
IEPModel,4505,0.998439895865,25.843958ms
IEPModel,4506,0.998444166907,25.47975ms
IEPModel,4507,0.998448426266,27.206ms
IEPModel,4508,0.998452673972,23.490584ms
IEPModel,4509,0.998456910059,31.148167ms
IEPModel,4510,0.998461134557,37.854375ms
IEPModel,4511,0.998465347498,37.205458ms
IEPModel,4512,0.998469548914,30.958959ms
IEPModel,4513,0.998473738836,31.634834ms
IEPModel,4514,0.998477917297,34.444792ms
IEPModel,4515,0.998482084326,23.346833ms
IEPModel,4516,0.998486239955,23.024542ms
IEPModel,4517,0.998490384216,22.915042ms
IEPModel,4518,0.998494517139,23.365959ms
IEPModel,4519,0.998498638755,23.033625ms
IEPModel,4520,0.998502749096,23.312583ms
IEPModel,4521,0.998506848192,27.112792ms
IEPModel,4522,0.998510936074,26.436667ms
IEPModel,4523,0.998515012772,28.214375ms
IEPModel,4524,0.998519078318,30.68125ms
IEPModel,4525,0.99852313274,23.312791ms
IEPModel,4526,0.998527176071,24.837333ms
IEPModel,4527,0.99853120834,28.007ms
IEPModel,4528,0.998535229577,23.500708ms
IEPModel,4529,0.998539239813,32.45925ms
IEPModel,4530,0.998543239077,26.38225ms
IEPModel,4531,0.9985472274,27.409291ms
IEPModel,4532,0.998551204811,23.329708ms
IEPModel,4533,0.99855517134,30.672125ms
IEPModel,4534,0.998559127018,23.7855ms
IEPModel,4535,0.998563071873,30.403ms
IEPModel,4536,0.998567005935,24.304166ms
IEPModel,4537,0.998570929234,30.004583ms
IEPModel,4538,0.998574841799,24.456209ms
IEPModel,4539,0.99857874366,30.1615ms
IEPModel,4540,0.998582634845,23.355375ms
IEPModel,4541,0.998586515384,29.9035ms
IEPModel,4542,0.998590385306,24.123834ms
IEPModel,4543,0.998594244639,30.050167ms
IEPModel,4544,0.998598093414,24.611084ms
IEPModel,4545,0.998601931658,30.204791ms
IEPModel,4546,0.998605759401,24.183792ms
IEPModel,4547,0.998609576671,32.813833ms
IEPModel,4548,0.998613383497,34.908334ms
IEPModel,4549,0.998617179907,24.498292ms
IEPModel,4550,0.99862096593,30.168125ms
IEPModel,4551,0.998624741594,23.575833ms
IEPModel,4552,0.998628506928,23.701208ms
IEPModel,4553,0.998632261959,31.503792ms
IEPModel,4554,0.998636006716,23.8335ms
IEPModel,4555,0.998639741227,30.068334ms
IEPModel,4556,0.99864346552,24.071083ms
IEPModel,4557,0.998647179623,24.255333ms
IEPModel,4558,0.998650883563,24.10025ms
IEPModel,4559,0.998654577369,30.381ms
IEPModel,4560,0.998658261068,24.692333ms
IEPModel,4561,0.998661934688,29.479541ms
IEPModel,4562,0.998665598256,23.952125ms
IEPModel,4563,0.9986692518,29.529208ms
IEPModel,4564,0.998672895347,23.709792ms
IEPModel,4565,0.998676528925,33.189834ms
IEPModel,4566,0.99868015256,29.890791ms
IEPModel,4567,0.99868376628,25.263541ms
IEPModel,4568,0.998687370113,34.361958ms
IEPModel,4569,0.998690964084,23.547084ms
IEPModel,4570,0.998694548221,29.541875ms
IEPModel,4571,0.998698122551,24.318041ms
IEPModel,4572,0.998701687101,32.363625ms
IEPModel,4573,0.998705241897,24.371166ms
IEPModel,4574,0.998708786966,32.247292ms
IEPModel,4575,0.998712322334,25.041791ms
IEPModel,4576,0.998715848029,31.175834ms
IEPModel,4577,0.998719364076,23.630917ms
IEPModel,4578,0.998722870503,30.052792ms
IEPModel,4579,0.998726367334,24.301708ms
IEPModel,4580,0.998729854597,24.446083ms
IEPModel,4581,0.998733332318,31.248125ms
IEPModel,4582,0.998736800522,24.646291ms
IEPModel,4583,0.998740259235,29.412667ms
IEPModel,4584,0.998743708485,33.825791ms
IEPModel,4585,0.998747148296,24.802875ms
IEPModel,4586,0.998750578694,33.033791ms
IEPModel,4587,0.998753999705,24.839167ms
IEPModel,4588,0.998757411355,30.828208ms
IEPModel,4589,0.998760813669,23.873708ms
IEPModel,4590,0.998764206673,30.255209ms
IEPModel,4591,0.998767590392,24.456792ms
IEPModel,4592,0.998770964852,30.750459ms
IEPModel,4593,0.998774330077,24.785458ms
IEPModel,4594,0.998777686094,31.775333ms
IEPModel,4595,0.998781032927,30.328708ms
IEPModel,4596,0.998784370601,25.290292ms
IEPModel,4597,0.998787699142,33.72425ms
IEPModel,4598,0.998791018574,33.773333ms
IEPModel,4599,0.998794328922,45.607125ms
IEPModel,4600,0.998797630212,25.636416ms
IEPModel,4601,0.998800922467,25.631542ms
IEPModel,4602,0.998804205713,31.224959ms
IEPModel,4603,0.998807479974,24.405333ms
IEPModel,4604,0.998810745275,30.513917ms
IEPModel,4605,0.998814001641,25.141ms
IEPModel,4606,0.998817249095,38.259208ms
IEPModel,4607,0.998820487662,24.826334ms
IEPModel,4608,0.998823717366,34.180792ms
IEPModel,4609,0.998826938232,25.171375ms
IEPModel,4610,0.998830150283,35.36725ms
IEPModel,4611,0.998833353544,27.306125ms
IEPModel,4612,0.99883654804,29.120292ms
IEPModel,4613,0.998839733793,30.773542ms
IEPModel,4614,0.998842910827,26.414959ms
IEPModel,4615,0.998846079168,32.477542ms
IEPModel,4616,0.998849238837,24.615208ms
IEPModel,4617,0.99885238986,31.001916ms
IEPModel,4618,0.998855532259,36.126ms
IEPModel,4619,0.998858666058,38.185209ms
IEPModel,4620,0.998861791281,26.688208ms
IEPModel,4621,0.998864907951,31.510542ms
IEPModel,4622,0.998868016092,26.02475ms
IEPModel,4623,0.998871115727,25.984083ms
IEPModel,4624,0.998874206878,26.898875ms
IEPModel,4625,0.99887728957,26.122083ms
IEPModel,4626,0.998880363826,26.074208ms
IEPModel,4627,0.998883429668,32.4895ms
IEPModel,4628,0.998886487119,25.435125ms
IEPModel,4629,0.998889536203,26.0945ms
IEPModel,4630,0.998892576942,25.109792ms
IEPModel,4631,0.99889560936,32.770083ms
IEPModel,4632,0.998898633478,25.755833ms
IEPModel,4633,0.99890164932,32.063958ms
IEPModel,4634,0.998904656908,26.433083ms
IEPModel,4635,0.998907656264,26.260375ms
IEPModel,4636,0.998910647412,31.11425ms
IEPModel,4637,0.998913630374,25.118375ms
IEPModel,4638,0.998916605172,35.96225ms
IEPModel,4639,0.998919571828,26.174833ms
IEPModel,4640,0.998922530365,30.683917ms
IEPModel,4641,0.998925480804,48.30875ms
IEPModel,4642,0.998928423169,26.368625ms
IEPModel,4643,0.998931357481,25.951709ms
IEPModel,4644,0.998934283761,25.917542ms
IEPModel,4645,0.998937202033,34.726166ms
IEPModel,4646,0.998940112318,25.33675ms
IEPModel,4647,0.998943014638,30.745834ms
IEPModel,4648,0.998945909014,30.496375ms
IEPModel,4649,0.998948795468,25.880958ms
IEPModel,4650,0.998951674023,32.718375ms
IEPModel,4651,0.998954544698,25.230667ms
IEPModel,4652,0.998957407517,28.603458ms
IEPModel,4653,0.998960262501,28.795209ms
IEPModel,4654,0.99896310967,31.57975ms
IEPModel,4655,0.998965949047,26.048333ms
IEPModel,4656,0.998968780653,32.220625ms
IEPModel,4657,0.998971604508,26.303416ms
IEPModel,4658,0.998974420635,26.61275ms
IEPModel,4659,0.998977229054,34.220375ms
IEPModel,4660,0.998980029786,25.271083ms
IEPModel,4661,0.998982822852,32.137542ms
IEPModel,4662,0.998985608274,26.251292ms
IEPModel,4663,0.998988386071,33.030541ms
IEPModel,4664,0.998991156266,26.862334ms
IEPModel,4665,0.998993918879,36.366084ms
IEPModel,4666,0.99899667393,27.3805ms
IEPModel,4667,0.998999421441,31.337791ms
IEPModel,4668,0.999002161431,34.006208ms
IEPModel,4669,0.999004893922,31.162917ms
IEPModel,4670,0.999007618933,29.510792ms
IEPModel,4671,0.999010336486,26.417708ms
IEPModel,4672,0.999013046601,32.397ms
IEPModel,4673,0.999015749298,31.9945ms
IEPModel,4674,0.999018444597,26.120958ms
IEPModel,4675,0.999021132519,25.895792ms
IEPModel,4676,0.999023813084,25.872125ms
IEPModel,4677,0.999026486312,26.016ms
IEPModel,4678,0.999029152222,37.795875ms
IEPModel,4679,0.999031810836,28.312667ms
IEPModel,4680,0.999034462172,32.904875ms
IEPModel,4681,0.999037106252,27.206292ms
IEPModel,4682,0.999039743094,29.264875ms
IEPModel,4683,0.999042372718,30.672959ms
IEPModel,4684,0.999044995145,26.017708ms
IEPModel,4685,0.999047610393,32.434667ms
IEPModel,4686,0.999050218484,26.107042ms
IEPModel,4687,0.999052819435,32.40275ms
IEPModel,4688,0.999055413267,26.632709ms
IEPModel,4689,0.999057999999,38.854209ms
IEPModel,4690,0.99906057965,26.029375ms
IEPModel,4691,0.99906315224,32.67575ms
IEPModel,4692,0.999065717789,30.040125ms
IEPModel,4693,0.999068276315,28.863459ms
IEPModel,4694,0.999070827837,32.2725ms
IEPModel,4695,0.999073372376,27.239334ms
IEPModel,4696,0.999075909949,33.377667ms
IEPModel,4697,0.999078440576,26.085959ms
IEPModel,4698,0.999080964277,25.883666ms
IEPModel,4699,0.999083481069,26.103583ms
IEPModel,4700,0.999085990972,39.919875ms
IEPModel,4701,0.999088494004,27.313292ms
IEPModel,4702,0.999090990185,27.147375ms
IEPModel,4703,0.999093479533,27.112416ms
IEPModel,4704,0.999095962067,27.8125ms
IEPModel,4705,0.999098437805,34.088792ms
IEPModel,4706,0.999100906767,35.486542ms
IEPModel,4707,0.99910336897,26.667ms
IEPModel,4708,0.999105824433,32.787291ms
IEPModel,4709,0.999108273175,26.922ms
IEPModel,4710,0.999110715213,33.606041ms
IEPModel,4711,0.999113150567,27.659125ms
IEPModel,4712,0.999115579254,33.782333ms
IEPModel,4713,0.999118001293,26.721333ms
IEPModel,4714,0.999120416702,32.044166ms
IEPModel,4715,0.999122825499,33.480833ms
IEPModel,4716,0.999125227702,26.924792ms
IEPModel,4717,0.999127623329,35.456916ms
IEPModel,4718,0.999130012399,27.62775ms
IEPModel,4719,0.999132394928,40.148625ms
IEPModel,4720,0.999134770936,26.969458ms
IEPModel,4721,0.999137140439,33.4355ms
IEPModel,4722,0.999139503456,33.6645ms
IEPModel,4723,0.999141860005,27.644833ms
IEPModel,4724,0.999144210102,31.590792ms
IEPModel,4725,0.999146553766,33.248333ms
IEPModel,4726,0.999148891015,26.873875ms
IEPModel,4727,0.999151221865,34.907916ms
IEPModel,4728,0.999153546334,26.982791ms
IEPModel,4729,0.999155864441,33.218417ms
IEPModel,4730,0.999158176201,27.053917ms
IEPModel,4731,0.999160481634,33.012458ms
IEPModel,4732,0.999162780755,26.220375ms
IEPModel,4733,0.999165073582,32.66875ms
IEPModel,4734,0.999167360132,28.181625ms
IEPModel,4735,0.999169640423,27.053667ms
IEPModel,4736,0.999171914472,39.727833ms
IEPModel,4737,0.999174182295,26.386625ms
IEPModel,4738,0.99917644391,33.689583ms
IEPModel,4739,0.999178699334,28.346667ms
IEPModel,4740,0.999180948583,31.867667ms
IEPModel,4741,0.999183191675,27.051125ms
IEPModel,4742,0.999185428627,34.194375ms
IEPModel,4743,0.999187659454,27.307ms
IEPModel,4744,0.999189884175,27.662708ms
IEPModel,4745,0.999192102805,27.642666ms
IEPModel,4746,0.999194315362,30.973625ms
IEPModel,4747,0.999196521861,32.615292ms
IEPModel,4748,0.99919872232,27.112292ms
IEPModel,4749,0.999200916755,33.244542ms
IEPModel,4750,0.999203105182,33.453208ms
IEPModel,4751,0.999205287618,26.135291ms
IEPModel,4752,0.99920746408,32.565041ms
IEPModel,4753,0.999209634583,27.098875ms
IEPModel,4754,0.999211799144,34.142958ms
IEPModel,4755,0.99921395778,31.4675ms
IEPModel,4756,0.999216110505,30.580542ms
IEPModel,4757,0.999218257338,34.096917ms
IEPModel,4758,0.999220398293,27.302542ms
IEPModel,4759,0.999222533387,31.262291ms
IEPModel,4760,0.999224662635,43.790083ms
IEPModel,4761,0.999226786055,28.663583ms
IEPModel,4762,0.999228903661,34.860375ms
IEPModel,4763,0.99923101547,32.820584ms
IEPModel,4764,0.999233121497,26.300167ms
IEPModel,4765,0.999235221759,32.915ms
IEPModel,4766,0.999237316271,27.006666ms
IEPModel,4767,0.999239405049,38.59725ms
IEPModel,4768,0.999241488108,26.812792ms
IEPModel,4769,0.999243565464,27.0505ms
IEPModel,4770,0.999245637134,37.018667ms
IEPModel,4771,0.999247703131,39.223041ms
IEPModel,4772,0.999249763472,27.266916ms
IEPModel,4773,0.999251818173,33.932709ms
IEPModel,4774,0.999253867248,26.917708ms
IEPModel,4775,0.999255910714,35.235667ms
IEPModel,4776,0.999257948585,27.389208ms
IEPModel,4777,0.999259980877,27.587667ms
IEPModel,4778,0.999262007604,27.656709ms
IEPModel,4779,0.999264028784,33.833333ms
IEPModel,4780,0.999266044429,30.424958ms
IEPModel,4781,0.999268054556,28.383792ms
IEPModel,4782,0.99927005918,34.161042ms
IEPModel,4783,0.999272058316,28.730334ms
IEPModel,4784,0.999274051978,35.254583ms
IEPModel,4785,0.999276040182,31.337333ms
IEPModel,4786,0.999278022943,32.4985ms
IEPModel,4787,0.999280000275,26.412917ms
IEPModel,4788,0.999281972194,35.329959ms
IEPModel,4789,0.999283938714,26.902916ms
IEPModel,4790,0.99928589985,27.708834ms
IEPModel,4791,0.999287855617,30.464041ms
IEPModel,4792,0.999289806029,33.486208ms
IEPModel,4793,0.999291751101,27.65975ms
IEPModel,4794,0.999293690848,33.703333ms
IEPModel,4795,0.999295625284,27.8165ms
IEPModel,4796,0.999297554424,27.863875ms
IEPModel,4797,0.999299478282,34.9755ms
IEPModel,4798,0.999301396873,33.780875ms
IEPModel,4799,0.999303310211,27.601167ms
IEPModel,4800,0.999305218311,37.9415ms
IEPModel,4801,0.999307121186,28.850125ms
IEPModel,4802,0.999309018851,29.266208ms
IEPModel,4803,0.999310911321,29.195708ms
IEPModel,4804,0.99931279861,60.262042ms
IEPModel,4805,0.999314680731,34.160625ms
IEPModel,4806,0.999316557699,27.382042ms
IEPModel,4807,0.999318429528,33.562041ms
IEPModel,4808,0.999320296232,27.970791ms
IEPModel,4809,0.999322157826,33.891667ms
IEPModel,4810,0.999324014322,34.121291ms
IEPModel,4811,0.999325865736,28.114125ms
IEPModel,4812,0.99932771208,33.633042ms
IEPModel,4813,0.999329553369,28.034375ms
IEPModel,4814,0.999331389617,34.257084ms
IEPModel,4815,0.999333220837,31.60425ms
IEPModel,4816,0.999335047043,30.975666ms
IEPModel,4817,0.99933686825,27.974833ms
IEPModel,4818,0.99933868447,40.330333ms
IEPModel,4819,0.999340495717,29.069542ms
IEPModel,4820,0.999342302005,34.405125ms
IEPModel,4821,0.999344103347,27.896208ms
IEPModel,4822,0.999345899757,32.138ms
IEPModel,4823,0.999347691249,37.872666ms
IEPModel,4824,0.999349477836,33.66275ms
IEPModel,4825,0.999351259531,28.757083ms
IEPModel,4826,0.999353036347,34.165667ms
IEPModel,4827,0.999354808299,28.393291ms
IEPModel,4828,0.999356575399,34.866167ms
IEPModel,4829,0.999358337661,28.510875ms
IEPModel,4830,0.999360095097,40.664584ms
IEPModel,4831,0.999361847722,28.4975ms
IEPModel,4832,0.999363595548,28.527084ms
IEPModel,4833,0.999365338588,28.502791ms
IEPModel,4834,0.999367076856,28.438084ms
IEPModel,4835,0.999368810364,28.470667ms
IEPModel,4836,0.999370539126,49.703833ms
IEPModel,4837,0.999372263154,27.825125ms
IEPModel,4838,0.999373982462,27.885ms
IEPModel,4839,0.999375697062,28.267125ms
IEPModel,4840,0.999377406968,63.564ms
IEPModel,4841,0.999379112192,33.032417ms
IEPModel,4842,0.999380812746,34.204166ms
IEPModel,4843,0.999382508645,33.937417ms
IEPModel,4844,0.999384199899,29.60075ms
IEPModel,4845,0.999385886523,39.239541ms
IEPModel,4846,0.999387568529,33.426792ms
IEPModel,4847,0.99938924593,30.130833ms
IEPModel,4848,0.999390918737,29.093ms
IEPModel,4849,0.999392586964,38.56875ms
IEPModel,4850,0.999394250623,28.060125ms
IEPModel,4851,0.999395909727,27.886334ms
IEPModel,4852,0.999397564289,28.005208ms
IEPModel,4853,0.999399214319,35.921708ms
IEPModel,4854,0.999400859832,35.579541ms
IEPModel,4855,0.999402500839,28.614333ms
IEPModel,4856,0.999404137353,28.340209ms
IEPModel,4857,0.999405769386,35.288875ms
IEPModel,4858,0.99940739695,35.435666ms
IEPModel,4859,0.999409020057,27.781583ms
IEPModel,4860,0.99941063872,33.116917ms
IEPModel,4861,0.999412252951,30.32525ms
IEPModel,4862,0.999413862762,28.256916ms
IEPModel,4863,0.999415468165,28.172708ms
IEPModel,4864,0.999417069172,39.866292ms
IEPModel,4865,0.999418665795,34.304ms
IEPModel,4866,0.999420258046,28.304084ms
IEPModel,4867,0.999421845938,28.273375ms
IEPModel,4868,0.999423429481,28.260792ms
IEPModel,4869,0.999425008689,28.543166ms
IEPModel,4870,0.999426583572,33.2295ms
IEPModel,4871,0.999428154143,32.857167ms
IEPModel,4872,0.999429720413,34.24475ms
IEPModel,4873,0.999431282395,27.9675ms
IEPModel,4874,0.999432840099,39.039833ms
IEPModel,4875,0.999434393538,28.354916ms
IEPModel,4876,0.999435942724,34.098541ms
IEPModel,4877,0.999437487667,34.252333ms
IEPModel,4878,0.99943902838,28.582292ms
IEPModel,4879,0.999440564874,39.98775ms
IEPModel,4880,0.999442097161,28.701541ms
IEPModel,4881,0.999443625252,38.1195ms
IEPModel,4882,0.999445149159,27.799375ms
IEPModel,4883,0.999446668892,28.099ms
IEPModel,4884,0.999448184465,32.476625ms
IEPModel,4885,0.999449695887,41.569416ms
IEPModel,4886,0.999451203171,28.403208ms
IEPModel,4887,0.999452706327,28.745917ms
IEPModel,4888,0.999454205368,33.432917ms
IEPModel,4889,0.999455700303,36.476583ms
IEPModel,4890,0.999457191145,34.503792ms
IEPModel,4891,0.999458677904,29.294834ms
IEPModel,4892,0.999460160593,37.089ms
IEPModel,4893,0.999461639221,28.645709ms
IEPModel,4894,0.9994631138,32.251333ms
IEPModel,4895,0.999464584342,35.253042ms
IEPModel,4896,0.999466050857,29.353041ms
IEPModel,4897,0.999467513356,38.024708ms
IEPModel,4898,0.99946897185,34.754333ms
IEPModel,4899,0.99947042635,29.770625ms
IEPModel,4900,0.999471876868,34.127833ms
IEPModel,4901,0.999473323413,28.844625ms
IEPModel,4902,0.999474765997,31.725291ms
IEPModel,4903,0.999476204631,31.37075ms
IEPModel,4904,0.999477639326,33.043625ms
IEPModel,4905,0.999479070092,38.636791ms
IEPModel,4906,0.99948049694,31.623833ms
IEPModel,4907,0.99948191988,28.633125ms
IEPModel,4908,0.999483338925,28.769542ms
IEPModel,4909,0.999484754083,34.69975ms
IEPModel,4910,0.999486165366,29.04525ms
IEPModel,4911,0.999487572785,28.964ms
IEPModel,4912,0.999488976349,35.002292ms
IEPModel,4913,0.99949037607,35.18525ms
IEPModel,4914,0.999491771958,28.381542ms
IEPModel,4915,0.999493164023,29.031542ms
IEPModel,4916,0.999494552277,34.521708ms
IEPModel,4917,0.999495936729,28.884041ms
IEPModel,4918,0.99949731739,36.9085ms
IEPModel,4919,0.99949869427,35.787458ms
IEPModel,4920,0.999500067379,29.584084ms
IEPModel,4921,0.999501436728,41.105666ms
IEPModel,4922,0.999502802328,36.33875ms
IEPModel,4923,0.999504164188,28.995708ms
IEPModel,4924,0.999505522319,38.354458ms
IEPModel,4925,0.99950687673,29.388917ms
IEPModel,4926,0.999508227433,35.621375ms
IEPModel,4927,0.999509574436,35.047667ms
IEPModel,4928,0.999510917751,28.798959ms
